Time (s), Cell Name, Value
357.4, C001, 169.9733
357.8, C001, 196.0394
361.2, C001, 162.4361
361.85, C001, 248.8683
362.9, C001, 167.3733
365.95, C001, 200.6142
370.25, C001, 168.5461
374.4, C001, 256.7401
380.95, C001, 227.9926
385.05, C001, 210.417
386.65, C001, 131.8886
390.4, C001, 212.1712
394.95, C001, 521.7112
400.55, C001, 194.5139
403.35, C001, 293.5764
406.1, C001, 336.252
408.7, C001, 299.3561
409.55, C001, 319.2915
415, C001, 176.4262
425.85, C001, 300.5953
428.05, C001, 392.1909
435.2, C001, 294.4134
440.8, C001, 308.7093
444.75, C001, 143.7215
447.3, C001, 471.6838
460.65, C001, 356.5985
461.25, C001, 272.6296
466.75, C001, 395.4271
478.6, C001, 451.3405
484.45, C001, 196.5885
488, C001, 275.968
490.6, C001, 147.8361
498.15, C001, 536.7394
501.45, C001, 299.7764
509.4, C001, 211.0711
516.45, C001, 248.2119
530.6, C001, 255.0727
534.5, C001, 170.4653
548.15, C001, 160.3479
561.9, C001, 189.0191
566.45, C001, 160.4456
574.85, C001, 421.901
583.75, C001, 158.6304
599.65, C001, 193.7256
602.2, C001, 152.0403
616.55, C001, 282.9352
617.75, C001, 283.0761
625.95, C001, 229.8961
627.65, C001, 233.0915
629.9, C001, 334.819
644.15, C001, 127.1117
648.4, C001, 478.2215
653.95, C001, 406.1169
666.6, C001, 1460.934
676.7, C001, 288.8149
679.7, C001, 184.6192
681.6, C001, 243.5583
733.9, C001, 124.0696
757.8, C001, 166.9504
762.95, C001, 218.1638
766.65, C001, 219.7114
768.9, C001, 792.8429
776.5, C001, 511.5168
782.4, C001, 138.8783
786.3, C001, 277.6352
788.3, C001, 238.2468
798.3, C001, 693.1767
800.8, C001, 151.7566
808.65, C001, 163.0722
810.8, C001, 213.9521
815, C001, 164.1438
822.25, C001, 168.8032
823.05, C001, 212.7354
837.75, C001, 174.7769
852.6, C001, 147.3771
855.95, C001, 225.1689
862.85, C001, 162.3409
870.75, C001, 125.3706
872.15, C001, 215.2919
887.5, C001, 180.3647
899.45, C001, 147.5819
901.1, C001, 524.1726
906, C001, 204.6162
908.5, C001, 125.3068
909.95, C001, 172.6469
930.5, C001, 294.4699
937.75, C001, 339.5717
941.45, C001, 234.0384
945.55, C001, 148.5357
951.05, C001, 224.6886
954.5, C001, 189.0644
963.5, C001, 210.8242
966.5, C001, 166.3502
997.65, C001, 179.7692
998.7, C001, 151.4093
1017.6, C001, 197.7798
1024.15, C001, 287.1528
1025.849999, C001, 148.0809
1028.15, C001, 169.7714
1030.05, C001, 273.1043
1034.45, C001, 125.1607
1035.599999, C001, 144.076
1043.05, C001, 376.5081
1048.15, C001, 204.3965
1066.849999, C001, 157.5674
1068.45, C001, 453.0983
1069.45, C001, 275.8243
1071.8, C001, 284.5893
1072.5, C001, 319.6898
1097.2, C001, 318.3936
1098.1, C001, 419.8476
1112.1, C001, 168.9223
1114.45, C001, 421.0491
1148.6, C001, 269.7278
1165.9, C001, 214.9226
1167.1, C001, 173.9257
1175, C001, 177.6958
1185.6, C001, 155.4047
1191.35, C001, 131.7669
1199.7, C001, 224.319
0.6, C002, 410.3684
1.1, C002, 420.5891
5.35, C002, 424.1564
8.300000000000001, C002, 273.9457
12.45, C002, 144.394
13.5, C002, 638.5463
14.75, C002, 382.6407
15.25, C002, 142.1566
15.8, C002, 866.7715
18.8, C002, 336.5859
22.45, C002, 204.451
24.3, C002, 449.4394
25.8, C002, 129.3511
29.8, C002, 222.5679
32, C002, 118.9401
35.25, C002, 113.9229
35.75, C002, 220.4088
38.15, C002, 447.9478
41.85, C002, 223.3718
42.45, C002, 287.0412
43.1, C002, 1237.44
47.65, C002, 212.8922
49.65, C002, 520.849
54.45, C002, 94.54874
55.95, C002, 185.4344
56.6, C002, 413.8868
61, C002, 332.0468
63.1, C002, 1125.688
65.599999, C002, 1091.621
69.09999999999999, C002, 256.0843
75.5, C002, 100.3274
75.75, C002, 290.5421
79.59999999999999, C002, 259.6205
84.05, C002, 323.5587
86.5, C002, 87.80129
89.59999999999999, C002, 514.5325
91.7, C002, 407.662
97.40000000000001, C002, 303.4439
99.40000000000001, C002, 173.8048
105.05, C002, 344.177
106.55, C002, 517.2141
108.4, C002, 351.4565
119.5, C002, 194.4417
119.8, C002, 545.5385
121.55, C002, 350.6697
123.6, C002, 188.3309
124.3, C002, 106.5426
129.85, C002, 219.2162
132.4, C002, 142.9407
133.199999, C002, 458.993
134.55, C002, 218.9859
139, C002, 112.0883
144.45, C002, 397.2056
147.15, C002, 114.2624
152.55, C002, 189.1837
157.4, C002, 120.9312
159.1, C002, 539.6926
160.45, C002, 122.6523
165.75, C002, 138.3571
168.95, C002, 145.7972
186.8, C002, 135.755
188.25, C002, 236.8795
196.1, C002, 125.5473
201.55, C002, 178.878
202.1, C002, 1809.399
206.35, C002, 375.8477
208, C002, 107.739
209.15, C002, 86.71341
213.4, C002, 226.6861
220.5, C002, 258.716
221.55, C002, 154.8933
226.95, C002, 223.5257
228.7, C002, 118.8815
231.1, C002, 159.3111
245.1, C002, 356.3182
254.75, C002, 648.3723
257, C002, 285.9523
263.35, C002, 237.6257
265.3, C002, 479.8117
275.2, C002, 172.7424
276.45, C002, 725.6534
280.75, C002, 108.2475
283.15, C002, 103.3741
284.1, C002, 94.23305
287.5, C002, 723.2237
288.35, C002, 158.0147
307, C002, 411.3552
311.35, C002, 214.476
325.95, C002, 145.0518
329.35, C002, 130.8792
329.65, C002, 493.5582
333.8, C002, 235.8659
344.35, C002, 189.069
345, C002, 243.1196
346.65, C002, 132.6592
351.9, C002, 159.7095
355.65, C002, 182.9976
357.45, C002, 90.57673
357.75, C002, 258.0861
361.2, C002, 102.2567
362.3, C002, 114.7567
362.75, C002, 333.7021
366.1, C002, 131.9967
374.4, C002, 156.482
380.85, C002, 268.6105
389.6, C002, 102.2972
390.4, C002, 621.7278
392.85, C002, 89.17902
394.95, C002, 388.6724
400.5, C002, 88.47716
403.75, C002, 89.19436
407.65, C002, 204.0403
408.8, C002, 130.7577
409.55, C002, 330.4246
415, C002, 267.4043
428.1, C002, 643.8647
439.45, C002, 274.9438
440.9, C002, 477.541
447.25, C002, 475.1271
460.6, C002, 564.0295
461.2, C002, 435.3839
466.7, C002, 340.8156
471.6, C002, 234.2227
473.05, C002, 182.6485
478.5, C002, 286.274
498.25, C002, 301.9799
498.55, C002, 197.0633
500.15, C002, 129.3072
501.55, C002, 261.3181
509.45, C002, 174.9974
516.4, C002, 182.3183
530.549999, C002, 131.5048
535.549999, C002, 90.53905
547.15, C002, 223.8981
548.15, C002, 139.6183
554, C002, 182.2421
561.95, C002, 161.4791
567.1, C002, 152.0687
574.85, C002, 257.3892
583.85, C002, 129.1162
591.1, C002, 158.3161
599.7, C002, 148.5263
602.25, C002, 154.9205
609.5, C002, 259.2929
616.7, C002, 130.6032
617.8, C002, 180.4302
624.6, C002, 281.7611
626, C002, 124.9977
627.6, C002, 312.1814
629.9, C002, 187.779
634.65, C002, 161.7267
648.25, C002, 394.5624
653.95, C002, 221.4532
666.75, C002, 865.0511
680.85, C002, 128.6636
681.9, C002, 97.69796
703.75, C002, 179.3585
736.5, C002, 153.1174
750.25, C002, 145.0931
757.55, C002, 369.0045
769.1, C002, 456.2919
776.45, C002, 704.7716
786.3, C002, 325.4846
788.35, C002, 203.6061
794, C002, 161.8521
798.6, C002, 315.3535
803.1, C002, 147.8746
809.9, C002, 152.346
810.8, C002, 312.712
815, C002, 167.0443
822.05, C002, 182.9452
832.35, C002, 114.2674
844.4, C002, 108.7217
862.85, C002, 283.3091
870.75, C002, 315.3838
887.3, C002, 314.2506
901.1, C002, 547.9518
906.9, C002, 103.7717
910.05, C002, 160.8083
930.7, C002, 371.2408
937.75, C002, 113.0062
941.4, C002, 329.7405
954.65, C002, 143.568
963.65, C002, 142.2916
964.1, C002, 190.996
966.45, C002, 171.0027
998.65, C002, 137.4189
1011.65, C002, 176.6551
1012.85, C002, 163.8354
1017.9, C002, 99.33798
1034.5, C002, 129.4483
1035.65, C002, 271.3551
1040.3, C002, 93.79431
1043.15, C002, 282.6663
1044.05, C002, 127.1825
1057.15, C002, 197.9327
1066.95, C002, 186.3998
1069.45, C002, 224.2635
1071.849999, C002, 309.9758
1072.55, C002, 322.9536
1097.35, C002, 229.4796
1098.05, C002, 344.4513
1101.7, C002, 149.1984
1102.9, C002, 163.8238
1112.15, C002, 225.099
1114.45, C002, 276.8898
1131.1, C002, 121.6603
1143.1, C002, 327.1044
1147.45, C002, 113.7864
1148.6, C002, 488.1821
1151.3, C002, 138.7376
1166, C002, 109.4065
1167.15, C002, 132.3432
1179.3, C002, 131.1857
1185.4, C002, 326.7031
0.05, C003, 162.526
3.2, C003, 262.3412
6.45, C003, 100.9046
13.3, C003, 253.7163
14.85, C003, 229.4604
16.149999, C003, 135.847
38.35, C003, 122.0384
42.7, C003, 104.0278
44.1, C003, 136.287
51.2, C003, 137.5009
53.55, C003, 169.7162
56, C003, 120.8597
66.2, C003, 146.5538
77.09999999999999, C003, 164.289
77.45, C003, 122.6053
79.8, C003, 276.7451
90.15000000000001, C003, 96.51927
92.8, C003, 110.9989
97.8, C003, 88.75435
109.3, C003, 257.9921
123.9, C003, 106.0554
124.3, C003, 414.0568
130, C003, 107.8182
132.55, C003, 130.5446
133.75, C003, 142.7667
145.1, C003, 107.121
149.75, C003, 99.17638
169, C003, 138.337
188.1, C003, 85.77097
189, C003, 217.2317
196.15, C003, 233.2094
198.2, C003, 104.6447
207.95, C003, 145.6268
212.5, C003, 133.7944
213.8, C003, 85.67445
218.3, C003, 102.8885
220.9, C003, 131.5207
223.85, C003, 91.97429
225.75, C003, 96.04912
229.4, C003, 474.4846
247.35, C003, 84.02035
256.5, C003, 228.049
257.3, C003, 88.03291
258.2, C003, 102.7562
258.5, C003, 556.992
260.05, C003, 102.8052
263.95, C003, 84.05357
265.05, C003, 121.2904
267.649999, C003, 114.0768
275.45, C003, 169.1972
277.1, C003, 124.267
284.35, C003, 116.9158
289.8, C003, 84.63339
291.8, C003, 125.7394
293.8, C003, 169.1544
307.55, C003, 93.21312
308.35, C003, 121.7295
322, C003, 105.6873
323.75, C003, 195.6379
327.6, C003, 103.6223
330.15, C003, 116.9997
331.6, C003, 111.1271
358.85, C003, 118.2581
360.75, C003, 119.3747
364.65, C003, 102.2912
367.2, C003, 116.819
371.85, C003, 114.1649
386.7, C003, 84.82646
390.85, C003, 150.6035
398.4, C003, 138.2475
409.05, C003, 215.7516
414.25, C003, 137.1155
423.6, C003, 85.12
428.7, C003, 167.2116
435.4, C003, 148.5138
436.85, C003, 88.88477
446.1, C003, 88.14121
464.2, C003, 142.0531
465.55, C003, 94.92924
468.4, C003, 104.3914
492, C003, 139.5955
498.5, C003, 136.2816
499.05, C003, 234.4886
512.9, C003, 89.10228
516.35, C003, 137.8027
534.75, C003, 125.9864
537.15, C003, 140.6461
537.7, C003, 946.7119
540.65, C003, 87.9648
567.85, C003, 166.7734
571.65, C003, 130.7617
592.05, C003, 116.4649
619.3, C003, 135.5466
626.05, C003, 267.6771
630.8, C003, 336.9749
635.55, C003, 150.5552
648.4, C003, 106.1095
655.45, C003, 96.35638
661.5, C003, 138.981
669.65, C003, 159.808
678.95, C003, 93.40125
679.85, C003, 354.4878
695.1, C003, 84.17437
700.3, C003, 141.826
770.6, C003, 133.2283
776, C003, 157.9748
783.35, C003, 140.1684
789.6, C003, 154.5179
792.3, C003, 128.8329
803.7, C003, 89.77446
805.05, C003, 113.3457
815.2, C003, 98.78313
845.1, C003, 143.2177
855.9, C003, 138.4523
860.85, C003, 105.9762
880.4, C003, 264.245
884, C003, 150.8438
893.2, C003, 100.609
899.05, C003, 116.5035
913.15, C003, 640.4979
913.8, C003, 279.253
921.55, C003, 127.6579
931.15, C003, 108.065
932, C003, 91.34232
937.8, C003, 141.0539
942.1, C003, 87.86183
951.3, C003, 135.6827
954.5, C003, 153.4893
958.6, C003, 93.84737
959.9, C003, 82.52092
982.7, C003, 109.5507
991.55, C003, 144.5395
1001.2, C003, 104.7809
1017.95, C003, 119.8776
1025.95, C003, 123.8557
1032.2, C003, 126.136
1046.25, C003, 93.23816
1046.8, C003, 99.1516
1051.4, C003, 99.65093
1059.55, C003, 84.59001
1061.65, C003, 108.7397
1067, C003, 98.63793
1073.349999, C003, 85.58108
1073.75, C003, 707.1205
1081.35, C003, 83.37309
1098.15, C003, 121.0748
1101.95, C003, 216.5568
1102.2, C003, 100.466
1111.1, C003, 213.3774
1135.7, C003, 140.3496
1141.05, C003, 85.41832
1177.35, C003, 91.5194
1177.65, C003, 109.7972
1180.7, C003, 155.6037
1186.9, C003, 526.7159
1188.05, C003, 519.9695
1192.1, C003, 91.80894
0.7, C004, 293.9469
1.1, C004, 155.7265
4.2, C004, 106.6916
13.85, C004, 125.05
15, C004, 103.0639
15.9, C004, 160.58
23.45, C004, 637.47
24.25, C004, 1098.489
29.95, C004, 155.6207
38.05, C004, 158.3944
40.25, C004, 98.37164
42.9, C004, 294.1231
49.75, C004, 291.644
51.05, C004, 136.9416
54.7, C004, 120.9065
56.8, C004, 121.4069
63.15, C004, 830.1384
66.55, C004, 137.1904
68.90000000000001, C004, 144.4966
84.25, C004, 95.9183
86.55, C004, 107.7378
97.3, C004, 611.5826
99.5, C004, 803.3679
105.2, C004, 104.2976
106.6, C004, 176.53
115, C004, 91.43434
118.45, C004, 146.1385
119.95, C004, 163.7354
132.6, C004, 575.9398
143.1, C004, 192.0711
148.2, C004, 94.80426
152.65, C004, 1005.051
160.9, C004, 87.88573
161.6, C004, 146.5414
165.9, C004, 93.55679
189.05, C004, 121.3167
202.15, C004, 253.7407
206.5, C004, 321.4826
208.05, C004, 213.3176
218.65, C004, 112.8486
226.85, C004, 135.4569
235.6, C004, 682.6923
237.3, C004, 91.22102
241.35, C004, 146.215
242.15, C004, 150.006
252.25, C004, 129.0959
256.8, C004, 163.2021
265.6, C004, 242.1517
276.5, C004, 222.576
280.8, C004, 117.0535
285.8, C004, 145.2213
287.65, C004, 236.8515
293.6, C004, 140.2108
306.65, C004, 123.7801
310.95, C004, 147.0613
325.9, C004, 437.9305
330.1, C004, 130.1746
350.15, C004, 96.92634
357.5, C004, 116.5424
358.7, C004, 692.08
362.7, C004, 569.8781
363.55, C004, 737.5099
390.5, C004, 171.7755
395.65, C004, 257.0416
398.3, C004, 399.1285
406.3, C004, 93.25388
414.85, C004, 166.2284
416.5, C004, 108.7431
435.6, C004, 181.7289
439.55, C004, 112.5317
441.05, C004, 168.2901
447.2, C004, 103.5786
460.75, C004, 120.2053
461.15, C004, 110.7558
462.55, C004, 96.02213
466.75, C004, 137.0484
471.6, C004, 104.0181
472.85, C004, 92.31844
488.2, C004, 115.0829
490.45, C004, 200.5377
498.5, C004, 134.4415
501.6, C004, 199.9084
503.4, C004, 121.8598
508.2, C004, 558.3241
509.45, C004, 117.0674
516.35, C004, 319.3123
530.7, C004, 148.8668
531.799999, C004, 590.8966
534.65, C004, 104.2354
541.3, C004, 129.6758
543.9, C004, 251.9565
555.05, C004, 288.5282
574.95, C004, 204.1542
596.5, C004, 144.5153
603.75, C004, 141.252
610.95, C004, 96.64311
622.1, C004, 116.4006
624.2, C004, 122.4951
625.9, C004, 181.4873
627.55, C004, 387.1443
634.45, C004, 744.2255
638.15, C004, 108.3501
648.35, C004, 207.4611
666.8, C004, 262.302
675.4, C004, 139.8813
676.75, C004, 116.3212
678.75, C004, 108.6511
679.7, C004, 252.7078
681.9, C004, 122.3275
787.1, C004, 216.6451
788.4, C004, 148.1625
790.75, C004, 581.2633
794.9, C004, 542.2517
799.05, C004, 501.7164
803.15, C004, 292.4156
809.7, C004, 505.4292
814.8, C004, 272.886
822.05, C004, 905.3841
852.45, C004, 189.815
870.75, C004, 106.9257
872.15, C004, 134.4216
879.2, C004, 106.065
884.1, C004, 127.4798
887.55, C004, 110.5183
893.25, C004, 567.3611
899.35, C004, 140.978
906.1, C004, 340.0696
908.5, C004, 153.5129
913.15, C004, 98.25329
921.65, C004, 712.3126
935.95, C004, 104.6891
937.8, C004, 330.2302
949.15, C004, 297.8495
954.4, C004, 259.3892
959.45, C004, 89.74629
963.6, C004, 143.6018
965.55, C004, 88.93092
966.45, C004, 129.9388
991.35, C004, 102.1624
998.65, C004, 135.0854
1013.2, C004, 186.7459
1028.15, C004, 173.1456
1033.7, C004, 90.83716
1043.05, C004, 153.6257
1066.599999, C004, 94.15082
1069.55, C004, 156.4979
1072.55, C004, 230.6654
1074.75, C004, 124.1878
1098.2, C004, 109.3244
1131.65, C004, 112.252
1135.1, C004, 158.534
1140.7, C004, 99.0861
1148.65, C004, 189.3361
1166.05, C004, 151.8284
1191.4, C004, 133.3481
0.7, C005, 191.5284
3.3, C005, 574.97
13.95, C005, 111.0407
15, C005, 111.9164
16, C005, 81.64418
18.9, C005, 149.1068
21.5, C005, 266.8896
24.35, C005, 329.735
29.9, C005, 105.264
33.85, C005, 81.69611
44.2, C005, 87.23212
47.85, C005, 145.7889
48.85, C005, 113.4621
54.9, C005, 93.1418
62.25, C005, 90.50078
63.1, C005, 210.2622
70.09999999999999, C005, 230.1218
74.95, C005, 101.3743
79.75, C005, 263.8803
84.09999999999999, C005, 347.8395
89.65000000000001, C005, 230.6567
97.2, C005, 147.174
99.45, C005, 225.7029
102.25, C005, 558.5532
109.2, C005, 85.66035
114.05, C005, 83.3131
118.45, C005, 235.1019
125.4, C005, 81.5836
127.75, C005, 100.0734
132.55, C005, 256.4088
138.95, C005, 93.36832
140.65, C005, 103.2942
147.25, C005, 127.2533
152.9, C005, 104.664
155.6, C005, 79.08733
158.1, C005, 89.23019
169, C005, 223.519
170.7, C005, 140.8762
176.65, C005, 148.1789
177.65, C005, 87.34962
179.2, C005, 81.12559
182.35, C005, 84.95814
187.9, C005, 234.2868
189.6, C005, 147.9856
191.2, C005, 148.9979
192.65, C005, 180.4544
198.2, C005, 116.1124
203, C005, 86.0832
212.1, C005, 244.6923
213.5, C005, 109.947
217.95, C005, 89.33374
218.45, C005, 345.3606
220.7, C005, 94.25961
235.75, C005, 137.0273
240.6, C005, 275.7307
242.35, C005, 102.6153
245.1, C005, 100.5773
252.2, C005, 124.4159
255.05, C005, 91.91149
256.3, C005, 88.11713
260.35, C005, 539.9983
266, C005, 160.9729
280.7, C005, 585.2634
290.95, C005, 117.3316
293.35, C005, 216.6021
306.85, C005, 109.423
307.1, C005, 155.491
311.55, C005, 164.8583
329.35, C005, 142.4318
350.1, C005, 305.0964
357.55, C005, 434.2655
362.05, C005, 110.8255
367.2, C005, 166.3397
370.15, C005, 300.7802
375.5, C005, 143.3617
385.35, C005, 81.33688
400.2, C005, 166.0095
402.6, C005, 247.557
403.6, C005, 85.49895
407.55, C005, 102.4299
415.45, C005, 97.95663
416, C005, 589.4728
420.65, C005, 113.8509
426.3, C005, 126.0527
433, C005, 94.40707
435.2, C005, 120.3048
436.4, C005, 148.3643
441.1, C005, 103.9223
447.35, C005, 478.3924
451.05, C005, 86.26734
452.65, C005, 104.2324
468.2, C005, 675.9109
486.15, C005, 163.4186
511.9, C005, 159.961
514.85, C005, 124.8171
516.25, C005, 118.5157
523.6, C005, 97.0306
539.1, C005, 105.7606
563.4, C005, 86.19872
563.7, C005, 261.2803
570.05, C005, 116.7835
570.6, C005, 126.8421
571.35, C005, 761.0244
575.5, C005, 222.6876
586.15, C005, 114.7278
606.6, C005, 253.4633
610.95, C005, 124.5763
625.95, C005, 113.0456
629.5, C005, 288.8358
640.85, C005, 382.8684
655, C005, 372.4079
655.55, C005, 306.2878
662, C005, 94.36418
667, C005, 222.9785
674.35, C005, 156.2719
675.2, C005, 190.9124
679.8, C005, 125.4507
680.8, C005, 102.7526
682, C005, 97.09306
682.65, C005, 206.0196
698.9, C005, 187.8405
700.2, C005, 91.08411
706.05, C005, 213.1586
731.5, C005, 165.5453
761.7, C005, 118.2566
822.2, C005, 145.0041
829.55, C005, 91.17133
844.4, C005, 343.3438
851, C005, 268.3422
852.45, C005, 223.3995
852.85, C005, 83.38303
857.1, C005, 169.3534
862.2, C005, 86.22518
867.5, C005, 939.4243
870.85, C005, 123.1222
872.3, C005, 88.9964
876.9, C005, 127.6671
882.8, C005, 142.6815
883.75, C005, 116.8659
887.1, C005, 94.4858
893.25, C005, 82.88164
895.85, C005, 179.3351
906.85, C005, 152.0867
921.7, C005, 143.8392
929.5, C005, 251.0552
930.7, C005, 214.9322
937.9, C005, 136.2186
941.55, C005, 250.7417
946.65, C005, 119.0702
951.35, C005, 210.5735
956.75, C005, 616.0557
980.8, C005, 125.3883
994.35, C005, 115.6823
995.95, C005, 87.1479
997.1, C005, 175.3143
1001, C005, 808.2795
1003.05, C005, 319.7254
1022.15, C005, 727.4406
1024.45, C005, 97.95225
1025.75, C005, 259.1581
1030.9, C005, 84.3949
1040.9, C005, 583.9625
1056.8, C005, 120.0425
1060.75, C005, 128.7435
1065.9, C005, 157.1098
1070.9, C005, 127.9907
1097.45, C005, 174.8114
1098.15, C005, 94.31449
1116.7, C005, 126.0849
1137.95, C005, 96.61868
1139.05, C005, 616.6357
1140.7, C005, 741.4614
1148.75, C005, 145.0779
1151.4, C005, 231.8121
1151.9, C005, 593.8937
1167.25, C005, 172.2292
1183.8, C005, 97.71258
1188.45, C005, 98.26774
1189.4, C005, 116.4818
1.1, C006, 159.4653
13.2, C006, 120.0348
13.85, C006, 350.4944
15.9, C006, 104.3822
30.9, C006, 108.4666
39.85, C006, 106.339
42.8, C006, 201.4263
49.95, C006, 139.0321
51.1, C006, 131.4661
56, C006, 111.9372
56.85, C006, 190.0967
65.349999, C006, 419.6632
70.95, C006, 173.6387
72.34999999999999, C006, 255.4537
74, C006, 406.7702
75.75, C006, 142.6717
76.65000000000001, C006, 186.4047
79.40000000000001, C006, 106.5886
82.75, C006, 548.1945
83.75, C006, 514.687
86.59999999999999, C006, 206.362
88.65000000000001, C006, 104.4143
89.34999999999999, C006, 360.3633
91.65000000000001, C006, 203.1222
93.95, C006, 192.1269
96.40000000000001, C006, 219.5327
97.05, C006, 158.1272
103.15, C006, 327.5233
113.6, C006, 930.6276
119.15, C006, 94.42338
121.15, C006, 231.7417
123, C006, 144.9344
123.9, C006, 274.3912
125.55, C006, 514.401
129.55, C006, 618.9533
132.35, C006, 274.5707
